Trait,Chromosome,Marker,Position(cM),LOD(H0:H1),R2(H0:H1),TR2(H0:H1),Additive(H1),S1
1,2,212,82.19,0.012488,2.43e-4,0.527106,0.075187,2.682714
1,2,212,83.19,0.012488,2.43e-4,0.527106,0.075239,2.682714
1,2,213,84.08,0.012488,2.43e-4,0.527106,0.075187,2.682714
1,2,213,85.08,0.012488,2.43e-4,0.527106,0.075231,2.682714
1,2,217,85.84,0.012488,2.43e-4,0.527106,0.075187,2.682714
1,2,217,86.84,0.012488,2.43e-4,0.527106,0.075242,2.682714
1,2,219,87.77,0.012488,2.43e-4,0.527106,0.075187,2.682714
1,2,222,88.7,0.012488,2.43e-4,0.527106,0.075187,2.682714
1,2,222,89.7,0.012488,2.43e-4,0.527106,0.0752,2.682714
1,2,225,89.94,0.015865,3.08e-4,0.527171,0.083968,2.673854
1,2,226,90.91,0.017805,3.46e-4,0.527209,0.088627,2.66844
1,2,227,91.89,0.0166,3.23e-4,0.527186,0.084938,2.670698
1,2,229,92.66,3.44e-4,7e-6,0.526869,-0.012164,2.706648
1,2,230,93.41,0.029466,5.73e-4,0.527436,0.113065,2.64471
1,2,230,94.41,0.056039,0.001096,0.527959,0.155041,2.604276
1,2,234,94.76,0.027822,5.41e-4,0.527404,0.108744,2.683097
1,2,234,95.76,0.049597,9.92e-4,0.527855,0.147818,2.663689
1,2,234,96.76,0.076572,0.001526,0.528389,0.183979,2.639289
1,2,236,97.66,0.102068,0.001982,0.528845,0.210235,2.616632
1,2,237,97.86,0.07798,0.001515,0.528378,0.182594,2.639725
1,2,237,98.86,0.070361,0.001377,0.52824,0.173509,2.65934
1,2,237,99.86,0.063058,0.001236,0.528099,0.163929,2.678482
1,2,237,100.86,0.056119,0.001095,0.527958,0.153961,2.69666
1,2,241,101.39,0.052668,0.001023,0.527886,0.148677,2.70558
1,2,242,101.76,0.052622,0.001022,0.527885,0.148606,2.705621
1,2,243,102.06,0.051397,0.001,0.527863,0.146794,2.707629
1,2,243,103.06,0.059405,0.0012,0.528063,0.163137,2.78679
1,2,244,103.63,0.061133,0.001198,0.528061,0.164487,2.827934
1,2,245,104.55,0.049,9.57e-4,0.52782,0.147714,2.821399
1,2,246,105.09,0.068575,0.001332,0.528195,0.177351,2.811311
1,2,246,106.09,0.055697,0.001085,0.527948,0.159849,2.812385
1,2,249,106.72,0.013593,2.64e-4,0.527127,0.079404,2.777594
1,2,250,107.3,0.01783,3.48e-4,0.527211,0.090966,2.783877
1,2,250,108.3,0.018439,3.69e-4,0.527232,0.092649,2.773523
1,2,252,108.68,0.01875,3.65e-4,0.527228,0.091956,2.767509
1,2,253,109.13,0.061015,0.001187,0.528049,0.167189,2.782546
1,2,253,110.13,0.032549,6.61e-4,0.527524,0.123718,2.735502
1,2,259,110.68,0.019421,3.78e-4,0.52724,0.09315,2.716601
1,2,260,110.9,0.02212,4.33e-4,0.527296,0.099792,2.718655
1,2,261,111.12,0.109654,0.002129,0.528992,0.223038,2.766813
1,2,261,112.12,0.174873,0.003418,0.530281,0.278575,2.704164
1,2,262,112.5,0.201973,0.003915,0.530778,0.29702,2.675637
1,2,263,113.18,0.290694,0.005638,0.532501,0.352263,2.568796
1,2,264,113.43,0.427789,0.008255,0.535118,0.427557,2.455802
1,2,264,114.43,0.387388,0.007847,0.53471,0.414319,2.4095240000000002
1,2,265,115.44,0.312899,0.006056,0.532918,0.36184500000000003,2.394877
1,2,266,115.52,0.278934,0.005395,0.532258,0.341663,2.390089
1,2,267,115.97,0.283843,0.005491,0.532353,0.342671,2.31655
1,2,267,116.97,0.336167,0.006581,0.533444,0.372908,2.254919
1,2,267,117.97,0.38633,0.007487,0.53435,0.396107,2.196373
1,2,269,118.21,0.399907,0.0077210000000000004,0.534584,0.401817,2.180938
1,2,270,118.66,0.503977,0.009704,0.536567,0.44656,2.063318
1,2,271,119.04,0.557835,0.010727,0.53759,0.469779,2.065376
1,2,272,119.11,0.559918,0.010778,0.537641,0.470865,2.063759
1,2,272,120.11,0.742949,0.014444,0.541307,0.544479,1.895013
1,2,276,120.36,0.779135,0.014921,0.541783,0.553764,1.866158
1,2,276,121.36,0.90393,0.017308,0.54417,0.595458,1.75237
1,2,278,121.51,0.918451,0.017548,0.544411,0.599536,1.743004
1,2,278,122.51,0.762171,0.015182,0.542045,0.558021,1.776105
1,2,279,122.96,0.661016,0.012782,0.539645,0.513043,1.826451
1,2,280,123.48,0.38677,0.0075,0.534363,0.390399,2.101082
1,2,280,124.48,0.414465,0.007995,0.534858,0.403015,2.068058
1,2,282,124.51,0.412501,0.007964,0.534827,0.402209,2.070771
1,2,282,125.51,0.179446,0.003595,0.530458,0.270094,2.44033
1,2,283,125.89,0.111335,0.002162,0.529024,0.209911,2.559527
1,2,283,126.89,0.043868,8.57e-4,0.52772,0.131208,2.656503
1,2,285,127,0.03391,6.7e-4,0.527533,0.115921,2.665159
1,2,286,127.09,0.005115,1e-4,0.526963,0.044856,2.684062
1,2,287,127.19,0.005299,1.03e-4,0.526966,0.045571,2.688519
1,2,289,128.09,0.004977,9.7e-5,0.52696,0.044073,2.683989
1,2,289,129.09,1.3e-5,0,0.526863,0.00227,2.70162
1,2,290,129.99,0.003185,6.2e-5,0.526925,-0.035546,2.698863
1,2,295,130.25,0.003487,6.8e-5,0.526931,-0.037264,2.70202
1,2,297,130.91,0.003574,6.9e-5,0.526932,-0.037738,2.702047
1,2,297,131.91,0.017713,3.55e-4,0.527218,-0.085182,2.707622
1,2,298,132.74,0.035712,6.95e-4,0.527557,-0.119177,2.71513
1,2,298,133.74,0.009375,1.91e-4,0.527054,-0.062414,2.705299
1,2,298,134.74,0,0,0.526863,-4.04e-4,2.701942
1,2,299,135.08,9.05e-4,1.8e-5,0.52688,0.018899,2.702191
1,2,300,135.15,8.05e-4,1.6e-5,0.526879,0.017831,2.702313
1,2,301,135.62,5e-6,0,0.526863,0.001387,2.702178
1,2,303,136.07,0.028106,5.47e-4,0.52741,0.105188,2.714816
1,2,304,136.52,0.063746,0.001239,0.528102,0.159346,2.692289
1,2,306,137.01,0.026007,5.06e-4,0.527369,0.101793,2.71293
1,2,306,138.01,6.33e-4,1.2e-5,0.526875,0.015918,2.699261
1,2,307,138.08,3.09e-4,6e-6,0.526869,0.011074,2.699871
1,2,307,139.08,0.007027,1.38e-4,0.527001,0.052778,2.680298
1,2,308,139.27,0.008929,1.74e-4,0.527037,0.059309,2.675714
1,2,308,140.27,2e-6,0,0.526863,-9.04e-4,2.701803
1,2,310,140.3,2.9e-5,1e-6,0.526863,-0.003372,2.701368
1,2,311,140.75,0.009627,1.87e-4,0.52705,-0.061453,2.677175
1,2,312,141.2,0.037712,7.33e-4,0.527596,-0.121751,2.622423
1,2,313,141.66,0.012209,2.37e-4,0.5271,-0.069175,2.66779
1,2,316,142.11,0.006402,1.24e-4,0.526987,-0.050502,2.683191
1,2,319,142.73,0.001829,3.6e-5,0.526898,0.027096,2.713475
1,2,321,143.58,3.14e-4,6e-6,0.526869,0.011235,2.708826
1,2,321,144.58,0.038151,7.63e-4,0.527626,-0.124318,2.618236
1,2,322,144.88,0.063982,0.001243,0.528106,-0.158346,2.59238
1,2,324,145.35,0.073317,0.001432,0.528295,-0.170055,2.578484
1,2,325,145.4,0.114548,0.002223,0.529086,-0.21246,2.522169
1,2,326,146.25,0.095238,0.00185,0.528713,-0.193893,2.564568
1,2,327,146.45,0.105649,0.002066,0.528929,-0.203823,2.53531
1,2,328,146.85,0.091869,0.001821,0.528684,-0.191387,2.544549
1,2,328,147.85,0.043199,8.89e-4,0.527752,-0.133767,2.619259
1,2,328,148.85,0.011234,2.24e-4,0.527087,-0.067273,2.675284
1,2,330,149.16,0.006154,1.2e-4,0.526983,-0.049305,2.685636
1,2,332,149.5,0.029633,5.76e-4,0.527439,-0.108578,2.652
1,2,332,150.5,0.056391,0.00115,0.528013,-0.152667,2.633893
1,2,332,151.5,0.089818,0.001837,0.5287,-0.192331,2.618278
1,2,332,152.5,0.126607,0.002501,0.529364,-0.223948,2.606832
1,2,334,152.85,0.143823,0.002798,0.529661,-0.237021,2.596774
1,2,335,153.19,0.225078,0.004432,0.531295,-0.296507,2.591723
1,2,336,153.21,0.284734,0.005511,0.532374,-0.330578,2.532715
1,2,337,153.69,0.417278,0.008145,0.535008,-0.4019,2.438441
1,2,338,153.78,0.597161,0.011475,0.538338,-0.476903,2.31295
1,2,341,154.69,0.609355,0.011712,0.538574,-0.481838,2.279823
1,2,341,155.69,0.397228,0.007733,0.534596,-0.393822,2.552955
1,2,342,155.86,0.37863,0.007366,0.534229,-0.384711,2.608486
1,2,343,156.06,0.661789,0.013105,0.539968,-0.509934,2.82109
1,2,343,157.06,0.91825,0.017585,0.544448,-0.590665,3.212365
1,2,344,157.11,0.92634,0.017681,0.544543,-0.592275,3.219198
1,2,346,157.37,0.93641,0.017952,0.544815,-0.596829,3.235716
1,2,347,157.89,1.307803,0.024769,0.551631,-0.702332,3.548556
1,2,348,158.34,1.291447,0.024468,0.551331,-0.698106,3.689954
1,2,348,159.34,1.272964,0.024269,0.551132,-0.695509,3.715548
1,2,348,160.34,1.254137,0.023973,0.550836,-0.691627,3.747542
1,2,348,161.34,1.235044,0.023584,0.550447,-0.686504,3.786013
1,2,348,162.34,1.215777,0.023107,0.54997,-0.680196,3.830275
1,2,349,162.53,1.214345,0.023063,0.549926,-0.679669,3.841356
1,2,349,163.53,1.403749,0.027197,0.55406,-0.736753,3.957502
1,2,349,164.53,1.566498,0.029885,0.556748,-0.772543,3.961941
1,2,350,164.65,1.584093,0.030134,0.556997,-0.775842,3.962173
1,2,351,165.22,1.637573,0.030807,0.55767,-0.784054,3.96433
1,2,353,165.61,1.647558,0.031,0.557863,-0.786699,3.940975
1,2,354,165.68,1.70642,0.032057,0.55892,-0.801587,3.882151
1,2,359,166.13,1.530321,0.028851,0.555714,-0.758451,4.029939
1,2,362,166.58,1.536656,0.028999,0.555862,-0.760408,4.025789
1,2,363,167.43,1.970223,0.036848,0.563711,-0.859834,3.664342
1,2,364,167.53,1.843278,0.034532,0.561394,-0.834727,3.792135
1,2,366,168.04,1.843278,0.034532,0.561395,-0.834727,3.792136
1,2,374,168.64,2.138963,0.039831,0.566694,-0.893405,3.370803
1,3,3,0.01,0.381102,0.007355,0.534218,-0.384483,1.86905
1,3,4,0.13,0.379635,0.007331,0.534193,-0.383873,1.871092
1,3,9,1.04,0.324378,0.00627,0.533133,-0.360539,2.071875
1,3,9,2.04,0.271898,0.005418,0.532281,-0.335202,2.112581
1,3,10,2.97,0.221158,0.004445,0.531308,-0.30375,2.159667
1,3,10,3.97,0.156895,0.003135,0.529998,-0.256709,2.263186
1,3,11,4.23,0.13914,0.0027,0.529563,-0.238668,2.298551
1,3,11,5.23,0.156271,0.003136,0.529999,-0.257259,2.27678
1,3,11,6.23,0.171558,0.003471,0.530334,-0.270964,2.266212
1,3,11,7.23,0.184274,0.003674,0.530537,-0.279439,2.268476
1,3,12,8.09,0.192788,0.003737,0.5306,-0.282683,2.280533
1,3,12,9.09,0.195056,0.003805,0.530668,-0.284972,2.277045
1,3,12,10.09,0.197336,0.003859,0.530722,-0.286801,2.273756
1,3,12,11.09,0.199619,0.0039,0.530763,-0.288155,2.270679
1,3,12,12.09,0.201897,0.003926,0.530789,-0.289022,2.267819
1,3,14,12.61,0.205028,0.003973,0.530836,-0.290764,2.262342
1,3,16,13.08,0.180861,0.003512,0.530375,-0.273251,2.257292
1,3,19,13.55,0.239074,0.004635,0.531498,-0.315844,2.190412
1,3,19,14.55,0.330695,0.007164,0.534026,-0.391557,2.175307
1,3,19,15.55,0.407072,0.008854,0.535717,-0.434149,2.220139
1,3,19,16.55,0.45114,0.009064,0.535927,-0.437854,2.323972
1,3,24,16.9,0.453005,0.008749,0.535612,-0.429635,2.371288
1,3,29,17.45,0.461013,0.008889,0.535752,-0.433085,2.363542
1,3,29,18.45,0.754536,0.014453,0.541315,-0.556,1.87934
1,3,30,18.46,0.760416,0.014602,0.541465,-0.558852,1.876721
1,3,30,19.46,1.284647,0.024932,0.551795,-0.729524,1.587805
1,3,31,19.71,1.389202,0.026356,0.553219,-0.750004,1.543351
1,3,33,20.48,1.584988,0.031077,0.55794,-0.81677,1.756779
1,3,34,21.31,2.363799,0.04383,0.570693,-0.979868,1.353848
1,3,36,22.05,2.211669,0.041319,0.568182,-0.945494,1.460273
1,3,36,23.05,1.517384,0.031655,0.558518,-0.83985,1.648398
1,3,37,23.6,1.002591,0.019131,0.545994,-0.658982,1.921296
1,3,38,23.74,0.874706,0.016719,0.543582,-0.610334,2.160205
1,3,38,24.74,0.974089,0.019047,0.54591,-0.648369,1.998578
1,3,38,25.74,1.061469,0.020733,0.547596,-0.674497,1.897079
1,3,38,26.74,1.133616,0.021664,0.548527,-0.688725,1.855559
1,3,40,26.92,0.612243,0.011775,0.538638,-0.510617,2.020258
1,3,41,27.72,0.514599,0.010031,0.536894,-0.474254,2.108081
1,3,42,28.33,0.577102,0.011124,0.537987,-0.501944,2.044351
1,3,43,28.72,0.792868,0.015175,0.542037,-0.590246,1.882311
1,3,44,28.78,0.792233,0.015165,0.542028,-0.59005,1.883059
1,3,45,29.15,0.765959,0.014748,0.541611,-0.58152,1.914501
1,3,45,30.15,0.486837,0.009698,0.53656,-0.46672400000000003,2.267887
1,3,47,31.04,0.283323,0.005487,0.53235,-0.350651,2.554226
1,3,49,31.13,0.247324,0.004788,0.531651,-0.331736,2.591875
1,3,49,32.13,0.179967,0.003544,0.530407,-0.288562,2.653369
1,3,50,33.05,0.123138,0.002391,0.529254,-0.2401,2.709615
1,3,51,33.39,0.119556,0.00232,0.529183,-0.236489,2.716136
1,3,52,34.16,0.119024,0.002312,0.529175,-0.236086,2.714796
1,3,52,35.16,0.062818,0.001275,0.528138,-0.174048,2.588056
1,3,53,35.54,0.038881,7.61e-4,0.527623,-0.134307,2.56925
1,3,55,35.59,0.021071,4.1e-4,0.527273,-0.098825,2.610561
1,3,56,36.12,0.007559,1.47e-4,0.52701,-0.059377,2.655535
1,3,58,36.58,0.017151,3.33e-4,0.527196,-0.089936,2.616451
1,3,60,37.04,2.21e-4,4e-6,0.526867,0.010401,2.707665
1,3,63,37.96,0.009263,1.8e-4,0.527043,0.067001,2.722621
1,3,63,38.96,0.096684,0.002081,0.528944,0.226657,2.74752
1,3,63,39.96,0.262442,0.005372,0.532235,0.364671,2.717282
1,3,64,40.46,0.353874,0.006841,0.533704,0.412377,2.686614
1,3,65,40.93,0.219772,0.004331,0.531194,0.329628,2.773551
1,3,66,41.71,0.314087,0.006089,0.532952,0.39075,2.776231
1,3,66,42.71,0.871088,0.016704,0.543567,0.667813,2.661657
1,3,67,42.74,0.881859,0.016847,0.54371,0.670964,2.657726
1,3,68,43.55,0.884766,0.016919,0.543782,0.672564,2.656514
1,3,68,44.55,1.131206,0.021683,0.548546,0.773586,2.534466
1,3,72,44.73,1.023838,0.019549,0.546412,0.76401,2.530931
1,3,73,45,1.355451,0.025647,0.552509,0.845749,2.130898
1,3,73,46,1.409799,0.026692,0.553554,0.872427,2.06211
1,3,74,46.39,1.427413,0.026987,0.55385,0.880848,2.05956
1,3,76,47.29,0.646988,0.012421,0.539284,0.613591,2.345485
1,3,84,47.48,1.179648,0.022418,0.549281,0.905646,1.67898
1,3,84,48.48,0.713706,0.013898,0.54076,0.736749,2.111568
1,3,87,48.57,0.689766,0.013343,0.540206,0.711144,2.074981
1,3,89,48.97,0.606172,0.011646,0.538508,0.634622,1.930516
1,3,89,49.97,0.606163,0.01165,0.538513,0.634693,1.93053
1,3,91,50.14,0.61366,0.01182,0.538683,0.641165,1.911794
1,3,92,50.37,0.747538,0.014446,0.541309,0.75396,1.639784
1,3,95,50.46,0.495334,0.009579,0.536442,0.622181,1.906264
1,3,96,50.6,0.328582,0.006351,0.533214,0.516644,2.118494
1,3,97,50.93,0.266194,0.005149,0.532012,0.474254,2.274395
1,3,100,51.38,4.419025,0.103727,0.483917,1.51753,0.277846
1,3,102,51.84,4.993746,0.115055,0.495245,1.592934,0.462889
1,3,104,52.29,4.936343,0.116045,0.496236,1.618051,0.723169
1,3,106,52.76,5.848668,0.132481,0.512671,1.720576,1.702461
1,3,134,53.39,6.007051,0.135649,0.515839,1.742695,1.676241
1,3,134,54.39,5.87115,0.133028,0.513219,1.724218,1.665459
1,3,135,54.55,5.848675,0.13248,0.512671,1.720571,1.702453
1,3,137,54.6,5.851774,0.132554,0.512745,1.721063,1.696795
1,3,143,55.17,6.012472,0.135951,0.516142,1.743543,1.667383
1,3,147,55.55,5.851986,0.133137,0.513327,1.71199,1.338205
1,3,148,55.6,6.113049,0.137749,0.517939,1.730001,1.261706
1,3,160,56,6.148718,0.138455,0.518645,1.719649,1.276675
1,3,162,56.45,6.164277,0.139134,0.519324,1.7233,1.304512
1,3,165,57.11,6.299733,0.141435,0.521625,1.731931,1.520379
1,3,166,57.71,6.295478,0.141354,0.521544,1.731266,1.501061
1,3,169,57.81,6.266254,0.14083,0.521021,1.72779,1.523647
1,3,169,58.81,6.048765,0.138703,0.518894,1.710627,1.466682
1,3,170,59.23,5.82616,0.132033,0.512223,1.660693,1.619921
1,3,170,60.23,5.824819,0.132229,0.51242,1.661814,1.621967
1,3,170,61.23,5.82551,0.132128,0.512318,1.661237,1.620916
1,3,176,61.57,6.56714,0.146667,0.526857,1.742144,2.696315
1,3,180,62.35,6.126702,0.138056,0.518247,1.681449,2.846833
1,3,181,63.28,5.580568,0.127079,0.50727,1.612741,2.858492
1,3,182,64.06,5.580619,0.127079,0.50727,1.612742,2.858516
1,3,185,64.31,5.575212,0.12704,0.507231,1.612406,2.85207
1,3,186,65.07,4.845039,0.111969,0.492159,1.514744,2.507971
1,3,186,66.07,5.147441,0.118596,0.498786,1.567077,2.317651
1,3,187,66.4,5.230622,0.11994,0.500131,1.578041,2.347614
1,3,187,67.4,5.266504,0.120804,0.500995,1.578438,2.116101
1,3,188,68.11,5.27817,0.121108,0.501298,1.577742,2.066687
1,3,189,68.56,4.028627,0.095375,0.475565,1.390185,1.784819
1,3,189,69.56,3.757314,0.089916,0.470107,1.347273,1.753924
1,3,192,69.87,3.63559,0.086059,0.46625,1.316626,1.685839
1,3,192,70.87,3.610601,0.085667,0.465858,1.3114730000000001,1.65551
1,3,192,71.87,3.587951,0.085067,0.465257,1.304984,1.682483
1,3,194,72.11,0.012691,2.47e-4,0.527109,-0.113695,2.730662
1,3,195,72.62,0.008708,1.7e-4,0.527033,-0.095323,2.729208
1,3,195,73.62,0.059439,0.001194,0.528057,-0.243679,2.733519
1,3,197,74,0.086915,0.00169,0.528553,-0.287709,2.722141
1,3,197,75,0.276078,0.005469,0.532332,-0.511381,2.636424
1,3,199,75.2,0.314829,0.006113,0.532976,-0.539665,2.624278
1,3,199,76.2,0.468416,0.010255,0.537118,-0.681955,2.655498
1,3,199,77.2,0.59597,0.012863,0.539726,-0.748108,2.697125
1,3,199,78.2,0.674687,0.013224,0.540087,-0.741922,2.820505
1,3,201,78.25,0.674972,0.013175,0.540038,-0.739498,2.825238
1,3,203,79.17,0.413861,0.008295,0.535158,-0.55761,2.743673
1,3,204,79.21,0.204263,0.003956,0.530819,-0.37993,2.70475
1,3,205,79.62,0.203631,0.003951,0.530814,-0.37945,2.705667
1,3,207,80.13,0.165211,0.003327,0.53019,-0.33684,2.749807
1,3,207,81.13,0.179198,0.003812,0.530675,-0.345593,2.743171
1,3,207,82.13,0.172834,0.003403,0.530266,-0.316974,2.722179
1,3,211,82.25,0.17113,0.003317,0.53018,-0.3121,2.718504
1,3,212,82.6,0.165465,0.003226,0.530088,-0.307901,2.719569
1,3,214,82.84,0.041429,8.08e-4,0.527671,-0.156467,2.722412
1,3,216,83.03,1.46e-4,3e-6,0.526866,0.009426,2.695069
1,3,217,83.59,2.17e-4,4e-6,0.526867,0.011503,2.693497
1,3,219,84.12,0.023058,4.56e-4,0.527318,0.117234,2.585899
1,3,221,84.75,0.091651,0.001801,0.528663,0.225887,2.456673
1,3,225,85.18,0.010138,1.98e-4,0.52706,0.075951,2.618431
1,3,225,86.18,9.63e-4,2e-5,0.526883,-0.023441,2.731611
1,3,226,86.6,0.006826,1.33e-4,0.526996,-0.059958,2.780958
1,3,227,86.99,0.013169,2.59e-4,0.527122,-0.081542,2.804549
1,3,227,87.99,0.031929,6.27e-4,0.527489,-0.126057,2.848382
1,3,229,88.36,3.1e-5,1e-6,0.526864,-0.003837,2.705627
1,3,230,88.93,0.006743,1.33e-4,0.526996,-0.05701,2.749744
1,3,231,89.26,0.071127,0.001382,0.528245,-0.184455,2.768075
1,3,231,90.26,0.114039,0.002276,0.529138,-0.234918,2.730281
1,3,231,91.26,0.164291,0.003275,0.530138,-0.28012,2.677009
1,3,231,92.26,0.218934,0.004263,0.531126,-0.318045,2.620641
1,3,232,92.41,0.226274,0.004387,0.53125,-0.322453,2.612774
1,3,232,93.41,0.174141,0.003539,0.530402,-0.287904,2.587445
1,3,232,94.41,0.120972,0.002428,0.529291,-0.237974,2.57988
1,3,234,94.89,0.098115,0.001905,0.528768,-0.21091,2.580153
1,3,234,95.89,0.152584,0.002974,0.529837,-0.26366,2.458196
1,3,235,96.23,0.173749,0.00337,0.530233,-0.280874,2.414673
1,3,236,96.75,0.253671,0.004991,0.531854,-0.347254,2.296931
1,3,240,97.45,0.324344,0.006271,0.533133,-0.391641,2.2178
1,3,242,97.96,0.417447,0.0081,0.534963,-0.448775,2.031535
1,3,243,98.43,0.723239,0.013878,0.540741,-0.58513,2.354302
1,3,246,98.88,0.890667,0.017013,0.543876,-0.638776,2.19549
1,3,248,99.22,0.901457,0.017266,0.544128,-0.642933,2.187481
1,3,249,99.47,1.11471,0.021195,0.548058,-0.703977,2.099337
1,3,250,99.67,1.110258,0.021135,0.547998,-0.70289,2.100226
1,3,253,100.12,0.87042,0.016634,0.543497,-0.618173,2.207182
1,3,257,100.57,0.932543,0.017862,0.544725,-0.643545,2.226871
1,3,260,101.48,1.286657,0.024379,0.551242,-0.743678,2.922985
1,3,261,102.36,1.273521,0.024207,0.551069,-0.741076,2.922051
1,3,262,102.7,0.758824,0.014588,0.54145,-0.576912,2.76988
1,3,262,103.7,0.814265,0.015679,0.542541,-0.590123,2.711537
1,3,264,103.89,0.819296,0.015672,0.542535,-0.588774,2.701713
1,3,265,104.56,0.815572,0.015604,0.542467,-0.586821,2.701467
1,3,266,104.64,0.802188,0.015385,0.542248,-0.578313,2.712584
1,3,269,104.9,1.062824,0.02023,0.547093,-0.663107,2.661201
1,3,275,105.2,0.96894,0.018485,0.545348,-0.638109,2.671491
1,3,275,106.2,1.090102,0.021129,0.547992,-0.680706,2.753964
1,3,275,107.2,1.195959,0.022966,0.549829,-0.707614,2.824948
1,3,276,107.81,1.249174,0.023699,0.550562,-0.717402,2.864152
1,3,277,108.26,1.078541,0.020522,0.547385,-0.662939,2.776089
1,3,280,108.71,0.59155,0.011372,0.538235,-0.498936,2.793311
1,3,281,109.24,0.669684,0.012898,0.539761,-0.527533,2.736315
1,3,282,109.36,0.674213,0.013232,0.540095,-0.530021,2.879339
1,3,284,109.42,0.714765,0.013702,0.540565,-0.53842,3.045868
1,3,284,110.42,0.714767,0.013704,0.540567,-0.538453,3.045867
1,3,287,110.51,0.859343,0.016425,0.543288,-0.585407,2.933548
1,3,288,110.73,0.861793,0.016477,0.54334,-0.586362,2.932108
1,3,291,111.63,1.283346,0.024324,0.551187,-0.722359,2.514693
1,3,292,112.43,1.122717,0.021344,0.548206,-0.678783,2.618636
1,3,294,112.66,1.122746,0.021344,0.548207,-0.678796,2.61863
1,3,294,113.66,1.122728,0.021344,0.548207,-0.678785,2.618637
1,3,297,113.67,0.927249,0.017698,0.544561,-0.616734,2.445434
1,3,297,114.67,0.927123,0.017715,0.544577,-0.616993,2.445507
1,3,302,115.24,0.929167,0.017748,0.544611,-0.617614,2.443508
1,3,302,116.24,1.133457,0.022293,0.549156,-0.693312,2.246807
1,3,302,117.24,1.31084,0.025287,0.552149,-0.739871,2.108715
1,3,304,117.82,1.397337,0.026472,0.553335,-0.75804,2.055105
1,3,305,118.74,0.906717,0.017703,0.544566,-0.622762,1.61104
1,3,306,119.4,0.773808,0.015361,0.542224,-0.573282,1.781795
1,3,306,120.4,1.005723,0.022734999999999998,0.549598,-0.691098,1.491524
1,3,306,121.4,1.236415,0.02964,0.556503,-0.783314,1.228227
1,3,306,122.4,1.435115,0.034368,0.561231,-0.838516,1.049563
1,3,306,123.4,1.586711,0.036595,0.563458,-0.86105,0.960651
1,3,306,124.4,1.688904,0.036638,0.563501,-0.858036,0.94321
1,3,306,125.4,1.74597,0.034952,0.561815,-0.835228,0.972287
1,3,308,126.09,1.762818,0.03308,0.559943,-0.811095,1.00389
1,3,310,126.79,1.546548,0.029167,0.55603,-0.763202,1.223521
1,3,311,127.62,1.358414,0.026044,0.552907,-0.727069,1.431159
1,3,312,128.03,1.49404,0.028473,0.555335,-0.764969,1.285402
1,3,317,128.98,1.780544,0.033399,0.560262,-0.832146,1.053681
1,3,319,129.2,1.673718,0.031762,0.558625,-0.810875,1.158509
1,3,320,129.22,1.540493,0.029038,0.555901,-0.774812,1.313579
1,3,322,129.48,1.53724,0.02899,0.555853,-0.77416,1.315149
1,3,324,130.44,1.206724,0.023185,0.550048,-0.693261,1.618625
1,3,324,131.44,0.886719,0.016988,0.543851,-0.584884,2.032698
1,3,325,131.5,0.866013,0.016577,0.54344,-0.577342,2.057147
1,3,328,132.41,0.383469,0.007412,0.53427500000000006,-0.386264,2.255084
1,3,330,132.75,0.703888,0.013496,0.540359,-0.525541,1.792593
1,3,330,133.75,0.703889,0.013498,0.540361,-0.525567,1.792599
1,3,333,133.83,0.706817,0.013602,0.540465,-0.52757,1.78998
1,3,333,134.83,0.77876,0.015282,0.542145,-0.565583,1.870044
1,3,338,134.91,0.609415,0.011736,0.538599,-0.501576,2.073498
1,3,341,135.6,0.366712,0.007084,0.533946,-0.384958,2.151467
1,3,341,136.6,0.252312,0.00496,0.531823,-0.31919,2.253006
1,3,344,136.9,0.233529,0.004547,0.53141,-0.30483,2.247238
1,3,345,136.97,0.315531,0.006107,0.53297,-0.353106,2.040128
1,3,348,137.95,0.002182,4.2e-5,0.526905,-0.02923,2.647377
1,3,348,138.95,7.26e-4,1.4e-5,0.526877,-0.016977,2.671971
1,3,348,139.95,4.8e-5,1e-6,0.526864,-0.004361,2.6947
1,3,348,140.95,1.72e-4,3e-6,0.526866,0.008257,2.714802
1,3,349,141.08,6.55e-4,1.3e-5,0.526876,0.016268,2.727822
1,3,350,141.12,0.003083,6e-5,0.526923,0.034973,2.762192
1,3,350,142.12,0.014454,2.86e-4,0.527149,0.076757,2.829331
1,3,352,142.32,0.017877,3.51e-4,0.527214,0.085125,2.84194
1,3,353,142.82,0.0479,9.32e-4,0.527795,0.139298,2.888849
1,3,354,143.12,0.087033,0.001691,0.528554,0.18855,2.909338
1,3,358,143.77,0.076791,0.001493,0.528356,0.176253,2.907235
1,3,358,144.77,0.01334,2.73e-4,0.527136,0.075557,2.793517
1,3,359,145.57,3.21e-4,6e-6,0.526869,-0.011469,2.687687
1,3,359,146.57,0.002351,4.6e-5,0.526909,-0.030936,2.662076
1,3,361,146.9,0.003402,6.6e-5,0.526929,-0.037039,2.653743
1,4,1,0.01,0.065322,0.001269,0.528132,-0.1604,2.832408
1,4,4,0.46,0.006747,1.31e-4,0.526994,-0.051762,2.738166
1,4,4,1.46,2.09e-4,4e-6,0.526867,0.009164,2.695224
1,4,5,1.88,0.002884,5.6e-5,0.526919,0.03383,2.676686
1,4,5,2.88,0.001587,3.1e-5,0.526894,0.025254,2.684842
1,4,6,3.4,0.001078,2.1e-5,0.526884,0.020796,2.688598
