Trait,Chromosome,Marker,Position(cM),LOD(H0:H1),R2(H0:H1),TR2(H0:H1),Additive(H1),S1
1,2,79,95.38,0.060116,8.79e-4,0.514433,0.213576,7.092439
1,2,79,96.38,0.0107,1.53e-4,0.513707,0.089609,7.207941
1,2,80,96.9,0.001662,2.3e-5,0.513577,0.034595,7.224686
1,2,81,97.03,0.023382,3.17e-4,0.513872,0.130103,7.23444
1,2,82,97.23,0.024668,3.35e-4,0.51389,0.133814,7.235988
1,2,82,98.23,0.061854,9.08e-4,0.514462,0.220637,7.185194
1,2,82,99.23,0.115673,0.00174,0.515294,0.306463,7.093134
1,2,82,100.23,0.180347,0.002637,0.516191,0.379093,6.982265
1,2,83,101.13,0.240838,0.003315,0.516869,0.427539,6.879957
1,2,84,101.43,0.241533,0.003294,0.516848,0.426453,6.837362
1,2,85,101.67,0.209047,0.002834,0.516389,0.397556,6.644558
1,2,85,102.67,0.054045,7.6e-4,0.514314,0.206344,6.8484680000000004
1,2,86,103,0.024008,3.26e-4,0.51388,0.135368,6.95903
1,2,87,103.92,0.012509,1.7e-4,0.513724,0.09959,7.033978
1,2,88,104.85,0.001575,2.1e-5,0.513575,0.036118,7.173469
1,2,88,105.85,0.004226,5.8e-5,0.513612,0.061216,7.170818
1,2,89,106.09,0.005099,6.9e-5,0.513623,0.067748,7.173151
1,2,89,107.09,0.011998,1.69e-4,0.513723,0.105917,7.164057
1,2,90,107.98,0.019498,2.65e-4,0.513819,0.133271,7.164232
1,2,91,108.5,0.012918,1.75e-4,0.513729,0.111194,7.151278
1,2,91,109.5,3.54e-4,5e-6,0.513559,0.018652,7.21222
1,2,92,110.05,0.001115,1.5e-5,0.513569,-0.032722,7.236224
1,2,92,111.05,0.00679,9.3e-5,0.513647,-0.083248,7.296298
1,2,93,111.41,1.612493,0.02457,0.467064,1.071175,3.526567
1,2,93,112.41,1.901139,0.029794,0.472288,1.182028,3.836272
1,2,93,113.41,2.11644,0.032314,0.474808,1.234261,3.906886
1,2,94,113.65,2.159038,0.032635,0.475129,1.241171,3.907369
1,2,94,114.65,2.548599,0.041007,0.483501,1.392394,4.216921
1,2,94,115.65,2.855859,0.046195,0.488689,1.480435,4.385092
1,2,94,116.65,3.058824,0.048108,0.490603,1.514448,4.42762
1,2,95,117.13,3.112026,0.04781,0.490304,1.51205,4.452567
1,2,96,117.58,3.010455,0.04584,0.488334,1.482468,4.589395
1,2,97,117.97,3.100817,0.046373,0.488867,1.488232,5.59725
1,2,98,118.41,3.172222,0.047476,0.489971,1.5063550000000001,5.738426
1,2,98,119.41,3.74496,0.055765,0.498259,1.636044,6.541174
1,2,99,119.73,3.89731,0.05747,0.499964,1.662006,6.591838
1,2,99,120.73,3.817593,0.056637,0.499132,1.653194,5.744379
1,2,100,120.88,3.802801,0.056332,0.498826,1.649569,5.549451
1,2,101,121.6,3.980809,0.058772,0.501267,1.675141,6.111491
1,2,101,122.6,4.780123,0.070469,0.512963,1.839206,7.268587
1,2,102,122.85,4.883727,0.071043,0.513537,1.848402,7.218537
1,2,103,123.77,4.704474,0.068639,0.511133,1.833104,6.104626
1,2,103,124.77,4.396447,0.067869,0.510364,1.833791,6.053223
1,2,104,125.26,3.989855,0.060292,0.502786,1.73346,5.47456
1,2,104,126.26,3.383441,0.051084,0.493579,1.602885,4.757903
1,2,105,126.41,3.27045,0.048634,0.491128,1.565597,4.597935
1,2,106,126.56,3.273894,0.048731,0.491226,1.567792,4.591083
1,2,106,127.56,3.544661,0.053094,0.495588,1.651289,4.635123
1,2,107,127.97,3.598687,0.053305,0.4958,1.660496,4.376795
1,2,107,128.97,3.784248,0.056224,0.498718,1.716611,4.48605
1,2,108,129.04,3.773749,0.056027,0.498521,1.714336,4.447217
1,2,109,129.36,3.252624,0.048445,0.490939,1.59181,3.868738
1,2,110,129.62,3.229682,0.048168,0.490662,1.587578,3.858426
1,2,110,130.62,3.132473,0.047105,0.489599,1.571307,3.932438
1,2,110,131.62,3.020816,0.04534,0.487834,1.546939,3.745707
1,2,111,132.11,2.958196,0.044199,0.486693,1.531444,3.566057
1,2,111,133.11,2.424698,0.036635,0.479129,1.386627,2.830624
1,2,112,133.16,0.109581,0.001487,0.515041,0.347842,6.733981
1,2,112,134.16,0.114111,0.001677,0.515231,0.358026,6.846322
1,2,112,135.16,0.10403,0.001426,0.51498,0.320721,6.952477
1,2,113,135.25,0.103123,0.0014,0.514954,0.316916,6.960078
1,2,113,136.25,0.131751,0.001791,0.515345,0.343899,6.973324
1,2,114,136.38,0.134568,0.001824,0.515379,0.345495,6.973502
1,2,114,137.38,0.099143,0.001395,0.514949,0.296285,7.108307
1,2,115,138.18,0.071083,9.64e-4,0.514518,0.243455,7.169791
1,2,115,139.18,0.085283,0.001185,0.51474,0.267327,7.171692
1,2,115,140.18,0.098662,0.001367,0.514921,0.284783,7.16763
1,2,116,141.03,0.108228,0.001468,0.515023,0.293512,7.155941
1,2,117,141.52,0.080653,0.001095,0.514649,0.248348,7.124536
1,2,118,142.29,0.08547,0.00116,0.514714,0.25453,7.187299
1,2,119,143.22,0.005598,7.6e-5,0.51363,0.065113,7.155779
1,2,119,144.22,3.65e-4,5e-6,0.513559,-0.017138,7.234132
1,2,120,144.77,0.001774,2.4e-5,0.513579,-0.036774,7.235905
1,2,121,144.79,2.3e-4,3e-6,0.513557,-0.013052,7.224124
1,2,121,145.79,0.00158,2.4e-5,0.513578,-0.03628,7.198142
1,2,121,146.79,0.004099,6.4e-5,0.513619,-0.058884,7.134696
1,2,121,147.79,0.007136,1.04e-4,0.513658,-0.074514,7.054172
1,2,122,148.33,0.008791,1.19e-4,0.513674,-0.079644,7.011601
1,2,122,149.33,0.025936,3.79e-4,0.513933,-0.14148,6.709236
1,2,122,150.33,0.050327,7.27e-4,0.514281,-0.195829,6.341908
1,2,123,151.23,0.074795,0.001015,0.514569,-0.231439,6.03748
1,2,123,152.23,0.124846,0.001812,0.515366,-0.30844,5.790703
1,2,123,153.23,0.179369,0.002591,0.516145,-0.36817,5.673259
1,2,124,154.06,0.221854,0.003043,0.516597,-0.39861,5.688328
1,2,125,154.42,0.271312,0.00367,0.517224,-0.436678,5.725944
1,2,125,155.42,0.193087,0.002668,0.516222,-0.371968,5.879981
1,2,125,156.42,0.123041,0.001671,0.515225,-0.294383,6.075282
1,2,126,156.48,0.123675,0.00168,0.515234,-0.295156,6.071069
1,2,127,157.09,0.429091,0.005872,0.519426,-0.545621,5.343168
1,2,128,157.26,0.434103,0.00596,0.519515,-0.549802,5.318515
1,2,128,158.26,0.313456,0.004601,0.518155,-0.485067,5.495733
1,2,128,159.26,0.198242,0.003018,0.516572,-0.394914,5.759187
1,2,128,160.26,0.101829,0.00154,0.515094,-0.283946,6.11056
1,2,128,161.26,0.03571,5.09e-4,0.514064,-0.164618,6.534634
1,2,129,161.3,0.033955,4.83e-4,0.514037,-0.160366,6.550858
1,2,130,161.9,0.018177,2.58e-4,0.513812,-0.117274,6.718861
1,2,130,162.9,0.015377,2.22e-4,0.513776,-0.108679,6.706247
1,2,131,163.82,0.012865,1.76e-4,0.513731,-0.096737,6.72303
1,2,132,164.17,0.044483,6.04e-4,0.514158,-0.178272,6.37256
1,2,133,164.98,0.002302,3.1e-5,0.513586,-0.040586,6.999796
1,2,134,165.3,0.003049,4.1e-5,0.513595,-0.046275,6.961555
1,2,135,165.7,2.7e-5,0,0.513555,-0.004358,7.198039
1,2,135,166.7,0.003182,4.4e-5,0.513598,0.047065,7.455261
1,2,137,166.8,0.007785,1.06e-4,0.51366,0.073712,7.582078
1,2,137,167.8,6.12e-4,8e-6,0.513563,0.020934,7.319632
1,2,141,168.01,0.001852,2.5e-5,0.513579,0.035471,7.406436
1,2,141,169.01,0.005609,7.7e-5,0.513631,0.062282,7.540832
1,3,2,0.01,0.537139,0.007252,0.520806,-0.591489,7.259054
1,3,2,1.01,0.426662,0.005785,0.51934,-0.526396,6.794413
1,3,4,1.04,0.42472,0.005742,0.519296,-0.524391,6.785078
1,3,4,2.04,0.600364,0.008552,0.522107,-0.638371,6.929817
1,3,4,3.04,0.794126,0.011463,0.525017,-0.738034,7.082238
1,3,4,4.04,0.99318,0.014083,0.527637,-0.817668,7.16359
1,3,4,5.04,1.18775,0.016218,0.529772,-0.877627,7.136712
1,3,6,5.38,1.252291,0.01684,0.530394,-0.894505,7.10233
1,3,6,6.38,1.499502,0.020092,0.533646,-0.98261,6.790244
1,3,7,6.63,1.561706,0.020843,0.534397,-1.002447,6.676592
1,3,7,7.63,1.73038,0.023075,0.536629,-1.054013,6.873104
1,3,8,8.09,1.80592,0.023928,0.537482,-1.073776,6.874917
1,3,8,9.09,2.275896,0.030813,0.544367,-1.219104,7.460325
1,3,9,9.98,2.613225,0.034261,0.547816,-1.28585,7.626178
1,3,9,10.98,2.832109,0.040101,0.553655,-1.38648,8.070084
1,3,9,11.98,2.820195,0.040481,0.554035,-1.392976,8.75832
1,3,11,12.61,2.727739,0.038927,0.552482,-1.366624,9.112502
1,3,12,13.08,3.817663,0.049179,0.562733,-1.531153,8.595018
1,3,12,14.08,3.459692,0.045941,0.559496,-1.478041,8.035671
1,3,12,15.08,2.994509,0.0396,0.553154,-1.369313,7.072272
1,3,13,15.33,2.862138,0.0374,0.550954,-1.329874,6.775069
1,3,13,16.33,2.433917,0.034747,0.548301,-1.283677,7.928946
1,3,15,16.9,2.26526,0.029817,0.543372,-1.194314,10.763611
1,3,15,17.9,1.948207,0.026927,0.540481,-1.13322,10.159848
1,3,15,18.9,1.573828,0.022,0.535555,-1.023126,9.165063
1,3,16,19.71,1.246667,0.016639,0.530193,-0.889612,8.261081
1,3,17,20.65,0.984648,0.013188,0.526742,-0.793377,7.967344
1,3,18,21.31,1.127583,0.015167,0.528722,-0.848243,8.225872
1,3,19,22.05,1.678047,0.022522,0.536076,-1.030087,6.01028
1,3,19,23.05,1.920173,0.025827,0.539381,-1.102487,6.555322
1,3,20,23.2,1.943761,0.026056,0.53961,-1.107234,6.592431
1,3,20,24.2,1.608711,0.022696,0.53625,-1.038292,6.674744
1,3,21,24.94,1.251879,0.016758,0.530313,-0.89856,7.319816
1,3,21,25.94,1.20505,0.016625,0.530179,-0.893398,7.521321
1,3,21,26.94,1.133407,0.015779,0.529334,-0.868987,7.641596
1,3,21,27.94,1.037057,0.014151,0.527705,-0.821623,7.69137
1,3,22,28.33,0.992914,0.013315,0.526869,-0.796528,7.69657
1,3,22,29.33,0.819029,0.011321,0.524875,-0.735222,7.610311
1,3,22,30.33,0.641527,0.008892,0.522447,-0.653535,7.41431
1,3,24,31.04,0.497101,0.006759,0.520313,-0.571701,7.220709
1,3,25,31.13,0.313151,0.004243,0.517798,-0.453685,7.044638
1,3,25,32.13,0.321057,0.004412,0.517967,-0.463263,6.944403
1,3,26,32.55,0.316678,0.004281,0.517836,-0.456649,6.883983
1,3,26,33.55,0.237796,0.003287,0.516841,-0.40014,7.005769
1,3,27,34.16,0.192204,0.00266,0.516214,-0.360092,7.060543
1,3,27,35.16,0.113979,0.001661,0.515215,-0.28697,7.516697
1,3,28,35.54,0.081561,0.001106,0.514661,-0.235151,7.664774
1,3,28,36.54,0.057398,7.93e-4,0.514347,-0.200188,7.637472
1,3,30,36.58,0.056504,7.8e-4,0.514334,-0.198655,7.635285
1,3,30,37.58,0.040651,5.85e-4,0.514139,-0.172881,7.601018
1,3,30,38.58,0.026115,3.8e-4,0.513934,-0.140339,7.548628
1,3,30,39.58,0.014155,2.01e-4,0.513756,-0.102989,7.477635
1,3,31,40.46,0.005122,7e-5,0.513624,-0.061088,7.381087
1,3,32,40.79,0.060216,8.18e-4,0.514372,0.208123,6.80364
1,3,33,41.71,0.222778,0.003021,0.516575,0.399984,6.605022
1,3,33,42.71,0.43579,0.005936,0.51949,0.554193,6.609392
1,3,34,42.74,0.439622,0.005979,0.519533,0.556063,6.605391
1,3,34,43.74,0.430182,0.006093,0.519647,0.560759,6.335884
1,3,35,44.73,0.383726,0.005198,0.518752,0.519075,6.156152
1,3,36,45,0.275101,0.003733,0.517288,0.436373,6.505674
1,3,36,46,0.750796,0.010725,0.52428,0.739311,4.301361
1,3,37,46.4,0.930974,0.012493,0.526047,0.799747,3.819304
1,3,38,46.84,1.261784,0.016833,0.530387,0.938895,3.758986
1,3,38,47.84,1.264729,0.016907,0.530461,0.942557,3.773038
1,3,39,48.57,1.271532,0.016981,0.530535,0.946882,3.704147
1,3,39,49.57,1.633488,0.022594,0.536149,1.084286,3.66408
1,3,40,50.14,1.74415,0.023116,0.53667,1.095391,3.592853
1,3,40,51.14,1.556344,0.020791,0.534345,1.047229,3.418627
1,3,41,51.38,1.511563,0.020109,0.533663,1.033043,3.33515
1,3,41,52.38,1.891824,0.025331,0.538885,1.152232,3.373763
1,3,42,52.78,2.018719,0.026715,0.540269,1.181784,3.365944
1,3,43,53.38,1.888975,0.024993,0.538547,1.142642,3.525024
1,3,43,54.38,1.829902,0.024401,0.537955,1.118697,3.599505
1,3,45,54.55,1.806371,0.023915,0.53747,1.105712,3.583557
1,3,46,54.93,1.767954,0.023445,0.536999,1.089872,3.377798
1,3,49,55.55,1.2395,0.016556,0.53011,0.916181,3.988178
1,3,49,56.55,1.363052,0.018426,0.531981,0.965966,3.722627
1,3,50,56.78,1.366934,0.01821,0.531764,0.960329,3.684612
1,3,52,57.71,1.311657,0.017486,0.53104,0.938388,3.59385
1,3,53,57.85,1.346619,0.01795,0.531504,0.94608,3.47458
1,3,53,58.85,1.540915,0.020622,0.534176,1.017696,3.432717
1,3,54,59.19,1.59219,0.021156,0.534711,1.032211,3.39713
1,3,54,60.19,1.356335,0.019266,0.53282,0.987474,3.810644
1,3,54,61.19,1.023618,0.014632,0.528186,0.864297,5.105529
1,3,55,61.57,0.874606,0.011736,0.52529,0.775975,6.209392
1,3,56,62.35,1.032261,0.013817,0.527371,0.846724,6.111406
1,3,58,63.28,1.204688,0.016133,0.529687,0.920055,6.261397
1,3,58,64.28,1.420952,0.018921,0.532475,0.996656,6.528729
1,3,61,64.31,1.424955,0.018972,0.532526,0.998017,6.534881
1,3,61,65.31,1.410525,0.019301,0.532856,1.005126,6.784545
1,3,61,66.31,1.374497,0.018984,0.532538,0.995367,6.883224
1,3,61,67.31,1.317301,0.018008,0.531562,0.968065,6.820134
1,3,62,68.11,1.258805,0.016799,0.530353,0.934074,6.666784
1,3,63,68.56,1.286595,0.017178,0.530732,0.947904,6.313264
1,3,63,69.56,1.600684,0.022101,0.535655,1.087736,6.443284
1,3,63,70.56,1.863388,0.024969,0.538524,1.16968,6.28107
1,3,64,70.86,1.924906,0.02547,0.539024,1.185523,6.174397
1,3,64,71.86,1.245054,0.017411,0.530965,0.990006,5.56855
1,3,65,72.11,1.042251,0.013956,0.52751,0.890579,5.44829
1,3,65,73.11,0.778413,0.010784,0.524338,0.794593,5.705977
1,3,66,73.35,0.699074,0.009402,0.522956,0.745252,5.90148
1,3,66,74.35,0.729899,0.009869,0.523423,0.760363,6.134949
1,3,67,74.5,0.728759,0.009816,0.52337,0.758554,6.148007
1,3,68,75.2,0.549066,0.007399,0.520953,0.668426,6.503469
1,3,69,76.13,0.373332,0.005057,0.518611,0.551283,6.592117
1,3,69,77.13,0.332065,0.004767,0.518321,0.538327,7.170931
1,3,70,77.32,0.296928,0.004024,0.517578,0.495595,7.479991
1,3,71,77.67,0.095495,0.001296,0.51485,0.283392,7.271832
1,3,72,78.59,0.165756,0.002245,0.515799,0.37556,7.119528
1,3,73,79.21,0.158179,0.002143,0.515698,0.370804,7.035608
1,3,74,79.97,0.118811,0.001611,0.515165,0.326842,7.049908
1,3,74,80.97,0.056809,7.75e-4,0.514329,0.230034,7.09713
1,3,75,81.06,0.052153,7.08e-4,0.514262,0.220173,7.100785
1,3,75,82.06,0.023969,3.39e-4,0.513893,0.154852,7.151397
1,3,77,83.02,0.005906,8.1e-5,0.513635,0.077481,7.189216
1,3,77,84.02,6.5e-5,1e-6,0.513555,0.008321,7.220929
1,3,77,85.02,0.004043,5.5e-5,0.513609,-0.066728,7.206067
1,3,78,85.17,1.99449,0.030004,0.476716,-1.197096,4.988008
1,3,78,86.17,2.766213,0.042123,0.488834,-1.41342,6.65453
1,3,79,86.6,3.019363,0.044733,0.491445,-1.456043,7.046583
1,3,79,87.6,3.291818,0.048907,0.495619,-1.523532,7.419638
1,3,80,88.36,3.468593,0.051093,0.497805,-1.558261,7.440982
1,3,81,89.26,3.146545,0.046558,0.49327,-1.493534,6.417267
1,3,81,90.26,3.609549,0.054119,0.500831,-1.607063,7.502611
1,3,82,90.67,3.722665,0.054914,0.501626,-1.619919,7.59203
1,3,82,91.67,4.246869,0.064144,0.510856,-1.743566,7.60257
1,3,83,92.41,4.367517,0.063563,0.510274,-1.732813,7.058358
1,3,83,93.41,4.467995,0.06559,0.512301,-1.757021,6.872969
1,3,84,93.65,4.427352,0.064362,0.511073,-1.740088,6.653927
1,3,84,94.65,4.355024,0.065503,0.512214,-1.757269,6.286922
1,3,85,94.89,4.182912,0.060984,0.507695,-1.696518,5.665828
1,3,86,95.82,4.604314,0.066776,0.513487,-1.786191,7.2191
1,3,87,96.75,3.336595,0.049249,0.49596,-1.540703,6.556375
1,3,87,97.75,3.559312,0.052367,0.499079,-1.58581,7.067122
1,3,88,97.78,3.578052,0.052715,0.499426,-1.59081,7.038653
1,3,89,98.43,4.345958,0.063223,0.509935,-1.738478,6.843699
1,3,90,99.22,4.79058,0.069266,0.515978,-1.812428,8.672904
1,3,90,100.22,4.814157,0.07073,0.517442,-1.829488,8.217982
1,3,92,100.57,4.781586,0.069961,0.516673,-1.8194,7.736765
1,3,92,101.57,4.838187,0.074711,0.521423,-1.883688,8.691564
1,3,93,102.36,4.216229,0.06157,0.508282,-1.717146,14.180327
1,3,93,103.36,4.270367,0.067383,0.514095,-1.79742,15.14892
1,3,93,104.36,3.65674,0.057894,0.504606,-1.663792,16.667938
1,3,94,104.56,3.379664,0.049819,0.496531,-1.541635,20.76126
1,3,95,104.9,3.168759,0.04712,0.493831,-1.502879,18.690839
1,3,96,105.34,2.534433,0.037848,0.48456,-1.341698,14.605212
1,3,97,105.63,2.660151,0.039862,0.486573,-1.37313,15.702581
1,3,97,106.63,2.824318,0.042984,0.489696,-1.423062,17.576138
1,3,97,107.63,2.933941,0.04418,0.490892,-1.443101,18.389184
1,3,98,108.26,0.360092,0.004876,0.51843,-0.595815,11.741366
1,3,99,108.71,0.120567,0.001635,0.515189,-0.335367,9.312185
1,3,99,109.71,0.105999,0.001482,0.515036,-0.319586,9.239717
1,3,99,110.71,0.087297,0.001187,0.514741,-0.286202,9.020118
1,3,100,110.73,0.086683,0.001179,0.514733,-0.285208,9.014716
1,3,100,111.73,0.046613,6.6e-4,0.514214,-0.211796,8.629635
1,3,101,112.43,0.025482,3.47e-4,0.513901,-0.153032,8.276276
1,3,101,113.43,0.296946,0.004228,0.517782,-0.528288,11.069737
1,3,102,113.67,0.374433,0.005061,0.518616,-0.576579,11.464919
1,3,102,114.67,0.14006,0.001982,0.515537,-0.354827,9.326869
1,3,103,115.24,0.054338,7.37e-4,0.514292,-0.214649,8.33886
1,3,103,116.24,0.028917000000000002,4.05e-4,0.513959,-0.160569,8.013852
1,3,104,116.8,0.017228,2.34e-4,0.513788,-0.122978,7.809485
1,3,104,117.8,0.022567,3.2e-4,0.513874,-0.142389,8.071237
1,3,105,118.04,0.02237,3.04e-4,0.513858,-0.138701,8.089073
1,3,105,119.04,1.56e-4,2e-6,0.513556,-0.011857,7.289759
1,3,106,119.93,0.012394,1.68e-4,0.513722,0.103825,6.668591
1,3,106,120.93,0.097501,0.001399,0.514953,0.293141,5.853515
1,3,107,121.67,0.194324,0.002642,0.516196,0.397927,5.480052
1,3,107,122.67,0.172214,0.002444,0.515998,0.383436,5.535927
1,3,108,123.38,0.146068,0.001979,0.515534,0.347212,5.647053
1,3,108,124.38,0.131825,0.001797,0.515351,0.326589,5.593658
1,3,109,124.62,0.128432,0.001741,0.515295,0.32054,5.583411
1,3,110,125.55,0.167376,0.002272,0.515826,0.364572,5.326586
1,3,110,126.55,0.001215,1.7e-5,0.513571,0.031525,7.073337
1,3,111,126.79,0.00265,3.6e-5,0.51359,-0.045395,7.429052
1,3,111,127.79,0.007137,9.9e-5,0.513653,-0.073987,7.508867
1,3,112,128.03,0.007885,1.07e-4,0.513661,-0.076737,7.507546
1,3,112,129.03,0.015844,2.19e-4,0.513773,0.107887,6.774576
1,3,113,129.22,0.025525,3.47e-4,0.513901,0.135534,6.650001
1,3,114,129.76,3.1e-5,0,0.513555,0.004709,7.20107
1,3,114,130.76,0.018301,2.55e-4,0.513809,0.115674,6.773404
1,3,115,131.39,0.045262,6.15e-4,0.514169,0.179227,6.574168
1,3,115,132.39,0.050432,6.97e-4,0.514251,0.188647,6.488484
1,3,116,132.64,0.050027,6.79e-4,0.514233,0.185781,6.481784
1,3,116,133.64,0.007211,9.9e-5,0.513653,0.071197,6.893831
1,3,117,133.83,0.003307,4.5e-5,0.513599,0.048078,6.995413
1,3,117,134.83,0.01935,2.67e-4,0.513821,-0.118064,7.462316
1,3,118,134.91,0.021307,2.9e-4,0.513844,-0.123141,7.452031
1,3,119,135.6,0.066182,9.06e-4,0.51446,0.214362,6.933917
1,3,119,136.6,0.0272,3.86e-4,0.51394,0.139672,7.004557
1,3,119,137.6,0.00461,6.4e-5,0.513618,0.056803,7.12049
1,3,120,137.95,0.001202,1.6e-5,0.513571,0.028703,7.168555
1,3,120,138.95,6.63e-4,9e-6,0.513563,-0.021676,7.251332
1,3,121,139.63,0.004369,5.9e-5,0.513613,-0.054956,7.278858
1,3,121,140.63,0.009744,1.35e-4,0.51369,-0.082094,7.339432
1,3,122,141.08,0.012268,1.67e-4,0.513721,-0.090685,7.365928
1,3,122,142.08,0.002508,3.4e-5,0.513588,-0.040841,7.278165
1,3,123,142.32,0.001221,1.7e-5,0.513571,-0.028367,7.259409
1,3,123,143.32,0.006049,8.3e-5,0.513637,0.063524,7.149144
1,3,124,143.56,0.010598,1.44e-4,0.513698,0.083792,7.128689
1,3,124,144.56,0.003875,5.7e-5,0.513611,0.052643,7.149062
1,3,124,145.56,3.04e-4,4e-6,0.513559,0.014598,7.19738
1,4,1,0.01,0.969728,0.013072,0.526626,-0.798246,8.418022
1,4,3,0.23,0.418405,0.005776,0.51933,-0.528937,7.548293
1,4,4,0.38,0.367595,0.00497,0.518524,-0.490639,7.490207
1,4,4,1.38,0.419661,0.005714,0.519268,-0.525903,7.574078
1,4,5,2.25,0.464279,0.006298,0.519852,-0.552413,7.606219
1,4,5,3.25,0.407598,0.005612,0.519166,-0.519216,7.453994
1,4,6,3.77,0.365731,0.004944,0.518498,-0.486432,7.350608
1,4,7,3.86,0.324264,0.004389,0.517943,-0.45813,7.308374
1,4,7,4.86,0.527395,0.007209,0.520764,-0.584143,6.822507
1,4,8,5.03,0.553922,0.007473,0.521027,-0.594235,6.753394
1,4,9,5.16,0.531899,0.007171,0.520726,-0.580693,6.621022
1,4,9,6.16,0.507668,0.007166,0.520721,-0.580084,6.798263
1,4,9,7.16,0.469179,0.006744,0.520298,-0.562386,6.967137
1,4,9,8.16,0.417816,0.005902,0.519456,-0.525832,7.135911
1,4,11,8.95,0.372004,0.005043,0.518597,-0.48588,7.270168
1,4,11,9.95,0.37129,0.005227,0.518781,-0.494872,7.183417
1,4,12,10.22,0.372648,0.005086,0.51864,-0.488469,7.145217
1,4,13,10.29,0.478363,0.006461,0.520016,-0.551202,7.231085
1,4,13,11.29,0.427455,0.005992,0.519546,-0.531077,7.179883
1,4,13,12.29,0.3561,0.004873,0.518428,-0.479583,7.035496
1,4,14,12.5,0.340596,0.004605,0.518159,-0.466338,7.00093
1,4,14,13.5,0.356626,0.004927,0.518482,-0.481084,6.887191
1,4,15,14.39,0.359227,0.004856,0.51841,-0.478599,6.728561
1,4,15,15.39,0.271879,0.0038,0.517354,-0.42292,6.851522
1,4,15,16.39,0.187781,0.002606,0.51616,-0.350307,6.951928
1,4,18,16.94,0.191249,0.00259,0.516144,-0.34957,7.06671
1,4,18,17.94,0.141487,0.00199,0.515544,-0.306389,7.177408
1,4,19,18.31,0.123271,0.001755,0.515309,-0.28771,7.219332
1,4,19,19.31,0.022196,3.49e-4,0.513903,-0.128436,7.303402
1,4,19,20.31,0.005151,8.4e-5,0.513638,0.06307,7.130074
1,4,19,21.31,0.084027,0.001303,0.514857,0.249175,6.684557
1,4,19,22.31,0.23659,0.003315,0.516869,0.398424,6.191301
1,4,20,22.63,0.29413,0.003979,0.517533,0.436896,6.053116
1,4,21,23.3,0.330939,0.004486,0.51804,0.464443,5.925838
1,4,22,23.62,0.507512,0.006855,0.520409,0.575993,5.411846
1,4,22,24.62,0.411032,0.005637,0.519191,0.523076,5.474023
1,4,22,25.62,0.317064,0.004306,0.51786,0.458062,5.543688
1,4,23,25.8,0.317492,0.004316,0.51787,0.459153,5.533073
1,4,24,25.88,0.423092,0.005712,0.519266,0.530632,5.399751
1,4,25,26.85,0.33243,0.004493,0.518047,0.471859,5.412175
1,4,26,27.78,0.49097,0.006623,0.520177,0.579722,5.169219
1,4,26,28.78,0.417205,0.00575,0.519304,0.539427,5.212811
1,4,27,29.3,0.355622,0.004833,0.518387,0.494542,5.276809
1,4,28,29.4,0.211785,0.002899,0.516453,0.385057,5.576428
1,4,29,29.74,0.088347,0.001198,0.514753,0.251368,6.122175
1,4,29,30.74,0.162532,0.002268,0.515822,0.344973,5.825971
1,4,30,31.59,0.234469,0.003182,0.516736,0.407778,5.626786
1,4,30,32.59,0.479304,0.006692,0.520246,0.58559,4.12144
1,4,31,32.84,0.52719800000000006,0.007107,0.520661,0.602575,3.963167
1,4,31,33.84,0.58704,0.00796,0.521514,0.63514,3.985922
1,4,32,33.85,0.588855,0.007987,0.521541,0.636268,3.983277
1,4,32,34.85,0.771456,0.010551,0.524105,0.734821,3.744088
1,4,33,35.52,0.892564,0.012021,0.525575,0.785761,3.586794
1,4,34,35.86,0.950324,0.012737,0.526291,0.799988,3.44684
1,4,34,36.86,0.955374,0.013187,0.526741,0.81656,3.361974
1,4,34,37.86,0.937846,0.012961,0.526515,0.812173,3.265162
1,4,35,38.55,0.914633,0.012427,0.525982,0.796989,3.19996
1,4,35,39.55,1.141737,0.015936,0.52949,0.898576,3.163898
1,4,35,40.55,1.363438,0.018872,0.532426,0.975226,3.193839
1,4,35,41.55,1.57201,0.021138,0.534692,1.030562,3.238884
1,4,36,41.89,1.741392,0.023543,0.537098,1.08545,3.051178
1,4,37,41.98,2.390578,0.031409,0.544964,1.247945,2.636625
1,4,38,42.04,2.440962,0.032044,0.545599,1.263,2.752356
1,4,38,43.04,2.53791,0.033748,0.547302,1.29531,2.838333
1,4,39,43.96,2.567738,0.033661,0.547215,1.293135,2.717054
1,4,39,44.96,2.20763,0.029566,0.543121,1.211461,3.096101
1,4,40,45.09,2.141516,0.028285,0.541839,1.186571,3.265103
1,4,40,46.09,2.737136,0.036311,0.549865,1.336321,2.424818
1,4,41,46.34,2.831835,0.036992,0.550546,1.347275,2.377917
1,4,41,47.34,3.168611,0.041455,0.55501,1.427987,2.501403
1,4,42,47.58,3.220418,0.041839,0.555393,1.434944,2.471879
1,4,43,48.51,3.145878,0.04102,0.554575,1.419442,2.357124
1,4,43,49.51,2.881711,0.037941,0.551495,1.375617,2.152871
1,4,44,49.97,2.743055,0.03587,0.549424,1.344855,1.978498
1,4,44,50.97,2.818152,0.0372,0.550754,1.365825,2.108032
1,4,45,51.43,2.808005,0.036677,0.550231,1.354125,2.094279
1,4,45,52.43,2.615753,0.034659,0.548213,1.321981,1.867425
1,4,46,52.7,2.545217,0.033445,0.546999,1.299108,1.772535
